Red,ESIME,,,,,,
Estación,UNISON,,,,,,
Ubicación,SONORA,,,,,,
Latitud (N),29.014278,,,,,,
Longitud (O),-111.135593,,,,,,
Altitud,0,,,,,,
,,,,,,,
,,,,,,,
AAAA/MM/DD HH:MM HORAZ,Dirección de ráfaga (grados),Dirección del Viento (grados),Humedad relativa (%),Precipitación (mm),Radiación Solar (W/m²),Temperatura del Aire (°C),Presión Atmosférica
2018-06-26 12:20,117,104,48,0,-1,24.8,993.3
2018-06-26 12:10,106,93,46,0,-1,25,993.3
2018-06-26 12:00,96,79,46,0,-1,24.9,993.2
2018-06-26 11:50,112,53,46,0,-1,25.2,993
2018-06-26 11:40,95,68,45,0,-1,25.6,992.9
2018-06-26 11:30,86,67,46,0,-1,25.5,992.9
2018-06-26 11:20,101,88,50,0,-1,24.7,992.7
2018-06-26 11:10,113,96,51,0,-1,24.8,992.5
2018-06-26 11:00,93,77,48,0,-1,25.3,992.5
2018-06-26 10:50,74,62,48,0,-1,25.8,992.6
2018-06-26 10:40,91,71,49,0,-1,25.9,992.5
2018-06-26 10:30,96,79,48,0,-1,25.8,992.3
2018-06-26 10:20,87,76,47,0,-1,25.7,992.4
2018-06-26 10:10,79,62,47,0,-1,26.2,992.3
2018-06-26 10:00,99,86,47,0,-1,26.3,992.3
2018-06-26 09:50,110,94,47,0,-1,26.3,992.1
2018-06-26 09:40,154,113,49,0,-1,26.4,992
2018-06-26 09:30,311,200,49,0,-1,26.4,991.9
2018-06-26 09:20,261,234,49,0,-1,26.3,991.8
2018-06-26 09:10,261,244,48,0,-1,26.3,991.8
2018-06-26 09:00,255,236,47,0,-1,26.6,991.7
2018-06-26 08:50,250,237,47,0,-1,26.8,991.6
2018-06-26 08:40,254,249,47,0,-1,26.7,991.6
2018-06-26 08:30,259,246,46,0,-1,26.6,991.5
2018-06-26 08:20,258,234,49,0,-1,26.5,991.7
2018-06-26 08:10,248,235,49,0,-1,26.7,991.8
2018-06-26 08:00,265,252,50,0,-1,26.9,991.7
2018-06-26 07:50,343,295,47,0,-1,27.3,991.9
2018-06-26 07:40,66,35,46,0,-1,27.1,991.9
2018-06-26 07:30,63,33,48,0,-1,27.5,992
2018-06-26 07:20,70,51,47,0,-1,27.8,992
2018-06-26 07:10,78,64,48,0,-1,27.8,992.1
2018-06-26 07:00,116,90,47,0,-1,27.7,992.2
2018-06-26 06:50,130,119,50,0,-1,27.3,992
2018-06-26 06:40,131,118,50,0,-1,27.6,992
2018-06-26 06:30,115,96,48,0,-1,27.9,992
2018-06-26 06:20,120,101,47,0,-1,27.8,992.1
2018-06-26 06:10,185,137,46,0,-1,27.8,992
2018-06-26 06:00,204,184,48,0,-1,27.8,991.9
2018-06-26 05:50,158,146,47,0,-1,27.9,991.9
2018-06-26 05:40,168,159,46,0,-1,28.1,992
2018-06-26 05:30,165,156,47,0,-1,28.1,992
2018-06-26 05:20,153,145,48,0,-1,28.2,992
2018-06-26 05:10,160,150,47,0,-1,28.5,992.1
2018-06-26 05:00,168,157,46,0,-1,28.7,992.1
2018-06-26 04:50,163,153,46,0,-1,29,992.1
2018-06-26 04:40,167,158,45,0,-1,29.2,992
2018-06-26 04:30,173,159,45,0,-1,29.5,992
2018-06-26 04:20,165,148,45,0,-1,29.5,991.9
2018-06-26 04:10,159,148,44,0,-1,29.8,991.7
2018-06-26 04:00,171,157,44,0,-1,30.1,991.6
2018-06-26 03:50,179,163,44,0,-1,30.5,991.4
2018-06-26 03:40,185,175,43,0,-1,31,991.3
2018-06-26 03:30,188,170,42,0,-1,31.3,991.1
2018-06-26 03:20,196,175,42,0,-1,31.4,991
2018-06-26 03:10,208,188,41,0,-1,31.7,990.8
2018-06-26 03:00,213,192,40,0,-1,32,990.7
2018-06-26 02:50,210,197,39,0,-1,32.2,990.4
2018-06-26 02:40,212,194,38,0,-1,32.5,990.3
2018-06-26 02:30,215,193,37,0,2,32.7,990.3
2018-06-26 02:20,212,193,37,0,10,33.1,990.2
2018-06-26 02:10,216,196,36,0,25,33.5,990.1
2018-06-26 02:00,211,195,35,0,46,33.9,990
2018-06-26 01:50,217,200,33,0,74,34.5,989.8
2018-06-26 01:40,215,191,33,0,107,34.9,989.7
2018-06-26 01:30,211,193,33,0,142,35.1,989.6
2018-06-26 01:20,207,183,33,0,178,35.5,989.5
2018-06-26 01:10,198,177,33,0,216,36,989.4
2018-06-26 01:00,208,184,32,0,253,36.1,989.3
2018-06-26 00:50,196,173,33,0,291,36.2,989.3
2018-06-26 00:40,195,179,33,0,328,36.4,989.3
2018-06-26 00:30,212,187,32,0,365,36.5,989.2
2018-06-26 00:20,210,187,32,0,401,36.7,989.2
2018-06-26 00:10,209,185,32,0,436,37,989.3
2018-06-26 00:00,215,183,32,0,474,37.4,989.3
2018-06-25 23:50,210,185,32,0,514,37.5,989.3
2018-06-25 23:40,216,181,32,0,514,37.7,989.3
2018-06-25 23:30,228,195,31,0,599,38.3,989.4
2018-06-25 23:20,210,186,32,0,636,37.6,989.6
2018-06-25 23:10,222,193,30,0,542,38.2,989.6
2018-06-25 23:00,245,197,30,0,366,38.7,989.7
2018-06-25 22:50,209,180,29,0,536,38.7,989.8
2018-06-25 22:40,256,196,27,0,584,39.1,989.8
2018-06-25 22:30,222,196,21,0,651,39.9,989.9
2018-06-25 22:20,232,167,21,0,810,40.4,990
2018-06-25 22:10,211,173,21,0,826,40.2,990.2
2018-06-25 21:50,272,210,21,0,856,40,990.5
2018-06-25 21:30,282,199,22,0,908,40.5,990.7
2018-06-25 21:20,358,175,22,0,920,40,990.9
2018-06-25 20:50,177,115,21,0,982,40.2,991.1
2018-06-25 20:40,209,149,22,0,997,39.6,991.2
2018-06-25 20:30,251,207,21,0,1005,39.8,991.3
2018-06-25 20:20,212,145,21,0,1003,39.8,991.4
2018-06-25 20:10,253,179,22,0,1006,39.9,991.6
2018-06-25 20:00,242,176,21,0,1007,39.4,991.7
2018-06-25 19:50,313,138,21,0,1005,39.3,992
2018-06-25 19:40,268,234,21,0,1017,38.8,992.1
2018-06-25 19:30,318,147,22,0,1020,38.7,992.2
2018-06-25 19:20,352,238,22,0,1023,38.5,992.3
2018-06-25 19:10,346,271,22,0,1021,38.3,992.5
2018-06-25 19:00,294,178,22,0,1015,38,992.6
2018-06-25 18:50,312,108,22,0,1019,38.2,992.8
2018-06-25 18:40,216,137,23,0,1013,37.6,992.9
2018-06-25 18:30,233,187,22,0,1007,38,993
2018-06-25 18:20,336,191,24,0,989,38.2,993.2
2018-06-25 18:10,310,119,24,0,973,37.4,993.3
2018-06-25 18:00,22,321,25,0,958,36.4,993.4
2018-06-25 17:50,83,189,24,0,937,36.8,993.4
2018-06-25 17:40,127,80,25,0,915,36.3,993.6
2018-06-25 17:30,159,103,26,0,897,35.5,993.6
2018-06-25 17:20,230,146,25,0,875,35.9,993.7
2018-06-25 17:10,73,283,24,0,852,36.8,993.7
2018-06-25 17:00,16,201,25,0,833,35.6,993.8
2018-06-25 16:50,152,42,26,0,808,34.9,993.8
2018-06-25 16:40,170,99,27,0,780,34.4,993.9
2018-06-25 16:30,138,84,26,0,750,34.4,993.9
2018-06-25 16:20,161,107,27,0,720,33.9,994
2018-06-25 16:10,129,98,26,0,689,34,994.1
2018-06-25 16:00,124,91,25,0,657,33.5,994.1
2018-06-25 15:50,128,82,27,0,622,33.6,994.2
2018-06-25 15:40,126,81,27,0,590,32.8,994.2
2018-06-25 15:30,117,73,27,0,554,32.9,994.2
2018-06-25 15:20,118,76,27,0,522,32.4,994.2
2018-06-25 15:10,77,48,30,0,487,31.9,994.3
2018-06-25 15:00,114,59,32,0,449,31.7,994.3
2018-06-25 14:50,91,54,33,0,414,31,994.3
2018-06-25 14:40,89,49,35,0,377,30.9,994.2
2018-06-25 14:30,76,34,37,0,341,30.2,994.2
2018-06-25 14:20,93,63,40,0,304,29.5,994.1
2018-06-25 14:10,101,83,46,0,268,28.3,994
2018-06-25 14:00,103,76,56,0,232,27.5,993.9
2018-06-25 13:50,93,79,62,0,196,26.7,993.8
2018-06-25 13:40,97,78,63,0,162,26.1,993.7
2018-06-25 13:30,83,67,64,0,130,25.7,993.7
2018-06-25 13:20,91,77,68,0,100,24.7,993.7
2018-06-25 13:10,82,72,67,0,72,23.9,993.7
2018-06-25 13:00,67,62,68,0,47,23.2,993.6
2018-06-25 12:50,71,63,66,0,27,22.5,993.5
2018-06-25 12:40,64,56,69,0,12,22.3,993.3
2018-06-25 12:30,88,67,69,0,3,21.8,993.2
2018-06-25 12:20,38,352,69,0,-1,22.2,993.1
2018-06-25 12:10,66,32,67,0,-1,22,993.1
2018-06-25 12:00,66,42,70,0,-1,22.2,993.1
2018-06-25 11:50,54,25,67,0,-1,22.5,993.1
2018-06-25 11:40,46,30,70,0,-1,22.5,993.1
2018-06-25 11:30,64,23,67,0,-1,22.4,993
2018-06-25 11:20,66,360,69,0,-1,22.7,992.9
2018-06-25 11:10,0,0,69,0,-1,22.4,992.8
2018-06-25 11:00,0,0,67,0,-1,22.7,992.8
2018-06-25 10:50,55,327,67,0,-1,23,992.9
2018-06-25 10:40,71,64,65,0,-1,23.4,993
2018-06-25 10:30,75,70,64,0,-1,23.4,993
2018-06-25 10:20,68,65,64,0,-1,23.6,993
2018-06-25 10:10,78,67,64,0,-1,23.7,993.1
2018-06-25 10:00,88,78,62,0,-1,23.6,993.1
2018-06-25 09:50,108,92,64,0,-1,23.8,993.1
2018-06-25 09:40,148,126,68,0,-1,23.8,993
2018-06-25 09:30,204,163,66,0,-1,24.3,992.9
2018-06-25 09:20,204,191,63,0,-1,24,992.7
2018-06-25 09:10,239,208,62,0,-1,24.4,992.6
2018-06-25 09:00,254,246,60,0,-1,24.9,992.6
2018-06-25 08:50,254,246,59,0,-1,25,992.7
2018-06-25 08:40,255,246,60,0,-1,25.2,992.8
2018-06-25 08:30,263,243,61,0,-1,25.4,992.8
2018-06-25 08:20,245,238,59,0,-1,25.4,992.8
2018-06-25 08:10,272,253,58,0,-1,25.8,992.9
2018-06-25 08:00,270,256,56,0,-1,26,993
2018-06-25 07:50,251,245,55,0,-1,25.8,993
2018-06-25 07:40,278,262,55,0,-1,26,993
2018-06-25 07:30,283,271,54,0,-1,25.7,993.1
2018-06-25 07:20,298,286,55,0,-1,25.7,992.9
2018-06-25 07:10,293,278,54,0,-1,25.6,992.9
2018-06-25 07:00,255,221,52,0,-1,26,992.8
2018-06-25 06:50,194,180,53,0,-1,26.1,992.9
2018-06-25 06:40,194,178,52,0,-1,26.3,992.9
2018-06-25 06:30,182,159,52,0,-1,26.1,992.9
2018-06-25 06:20,157,150,53,0,-1,26.1,992.9
2018-06-25 06:10,198,168,50,0,-1,26.7,992.9
2018-06-25 06:00,208,184,49,0,-1,27.2,992.9
2018-06-25 05:50,218,201,50,0,-1,27.6,992.8
2018-06-25 05:40,207,196,50,0,-1,27.6,992.8
2018-06-25 05:30,204,192,50,0,-1,27.2,992.9
2018-06-25 05:20,201,190,49,0,-1,27.5,992.8
2018-06-25 05:10,205,189,48,0,-1,27.9,992.8
2018-06-25 05:00,191,175,49,0,-1,27.6,992.8
2018-06-25 04:50,175,168,48,0,-1,28,992.7
2018-06-25 04:40,169,160,47,0,-1,28.4,992.5
2018-06-25 04:30,160,153,46,0,-1,28.8,992.5
2018-06-25 04:20,162,153,46,0,-1,29.2,992.3
2018-06-25 04:10,167,153,45,0,-1,29.4,992.2
2018-06-25 04:00,157,147,45,0,-1,29.5,
2018-06-25 03:50,165,151,45,0,-1,29.7,992
2018-06-25 03:40,162,150,44,0,-1,30,991.8
2018-06-25 03:30,170,151,43,0,-1,30.4,991.7
2018-06-25 03:20,188,166,41,0,-1,30.9,991.5
2018-06-25 03:10,208,186,39,0,-1,31.5,991.3
2018-06-25 03:00,202,187,38,0,-1,31.7,991.1
2018-06-25 02:50,206,189,38,0,-1,31.9,991
2018-06-25 02:40,210,191,37,0,-1,32.2,990.8
2018-06-25 02:30,224,197,37,0,1,32.5,990.8
2018-06-25 02:20,217,194,36,0,8,32.8,990.6
2018-06-25 02:10,198,177,35,0,24,33.1,990.6
2018-06-25 02:00,196,177,34,0,47,33.5,990.5
2018-06-25 01:50,204,179,33,0,74,33.9,990.5
2018-06-25 01:40,201,177,32,0,106,34.3,990.4
2018-06-25 01:30,197,175,31,0,139,34.4,990.3
2018-06-25 01:20,191,173,30,0,170,34.7,990.2
2018-06-25 01:10,218,183,30,0,206,35,990.3
2018-06-25 01:00,195,177,29,0,243,35.2,990.2
2018-06-25 00:50,209,178,29,0,281,35.7,990.3
2018-06-25 00:40,207,184,29,0,319,35.6,990.2
2018-06-25 00:30,207,181,29,0,355,35.5,990.2
2018-06-25 00:20,198,176,28,0,394,35.8,990.2
2018-06-25 00:10,203,177,29,0,429,36.1,990.2
2018-06-25 00:00,205,174,30,0,465,36.2,990.1
2018-06-24 23:50,204,176,30,0,498,36.6,990.2
2018-06-24 23:40,223,185,30,0,532,36.7,990.3
2018-06-24 23:30,227,192,30,0,567,36.8,990.3
2018-06-24 23:20,216,185,30,0,598,37.1,990.4
2018-06-24 23:10,197,173,32,0,628,37.2,990.5
2018-06-24 23:00,279,175,32,0,665,38,990.6
2018-06-24 22:50,170,148,29,0,694,38.2,990.7
2018-06-24 22:40,338,175,27,0,719,38.2,990.9
2018-06-24 22:30,215,183,26,0,762,38.4,991
2018-06-24 22:20,187,163,25,0,795,38.2,991.2
2018-06-24 22:10,236,177,24,0,816,38.1,991.3
2018-06-24 22:00,191,133,23,0,842,38,991.5
2018-06-24 21:50,213,153,21,0,869,38,991.7
2018-06-24 21:40,181,147,21,0,893,38.1,991.8
2018-06-24 21:30,202,150,19,0,914,38.1,992
2018-06-24 21:20,214,174,21,0,934,37.7,992.1
2018-06-24 21:10,251,198,19,0,955,37.7,992.1
2018-06-24 21:00,244,173,20,0,968,37.7,992.3
2018-06-24 20:50,196,149,20,0,985,37.8,992.4
2018-06-24 20:40,195,157,20,0,998,37.3,992.6
2018-06-24 20:30,320,151,21,0,1009,37.3,992.7
2018-06-24 20:20,151,117,20,0,1019,37.2,992.9
2018-06-24 20:00,191,140,21,0,1033,37.3,993
2018-06-24 19:50,181,124,22,0,1036,36.7,993.3
2018-06-24 19:40,233,171,23,0,1037,37.1,993.5
2018-06-24 19:30,207,169,22,0,1039,36.5,993.5
2018-06-24 19:20,194,130,23,0,1035,36.4,993.7
2018-06-24 19:10,177,144,19,0,1036,36.3,993.9
2018-06-24 19:00,177,138,19,0,1033,36.7,993.8
2018-06-24 18:50,231,154,20,0,1024,36.7,994
2018-06-24 18:40,206,155,19,0,1019,36.7,994.2
2018-06-24 18:30,209,167,20,0,1007,36.1,994.2
2018-06-24 18:20,207,159,19,0,995,35.8,994.3
2018-06-24 18:10,190,157,18,0,986,35.7,994.3
2018-06-24 18:00,198,142,17,0,967,36.2,994.3
2018-06-24 17:50,162,104,20,0,946,35.7,994.4
2018-06-24 17:40,292,136,20,0,929,35.6,994.4
2018-06-24 17:30,207,102,20,0,907,35,994.5
2018-06-24 17:20,230,117,21,0,883,35.3,994.5
2018-06-24 17:10,164,111,21,0,862,34.7,994.5
2018-06-24 17:00,164,118,24,0,834,34.2,994.4
2018-06-24 16:50,145,73,25,0,807,34.4,994.6
2018-06-24 16:40,107,78,26,0,780,33.3,994.7
2018-06-24 16:30,121,86,26,0,752,33.2,994.7
2018-06-24 16:20,96,65,27,0,718,33,994.7
2018-06-22 22:40,218,179,18,0,736,40.9,987.8
2018-06-22 22:30,236,175,18,0,769,40.8,987.9
2018-06-22 22:20,249,197,16,0,801,40.9,988.1
2018-06-22 22:10,219,176,17,0,825,41,988.2
2018-06-22 22:00,293,220,17,0,849,41.1,988.3
2018-06-22 21:40,207,181,17,0,898,40.6,988.7
2018-06-22 21:30,228,167,17,0,923,40.4,988.8
2018-06-22 21:20,172,128,16,0,938,39.8,989
2018-06-22 21:10,347,227,17,0,956,40.6,989.1
2018-06-22 21:00,250,209,15,0,976,40.7,989.4
2018-06-22 20:50,311,235,14,0,994,40.2,989.5
2018-06-22 20:40,34,182,14,0,1007,40.1,989.7
2018-06-22 20:30,202,152,15,0,1020,39.7,989.9
2018-06-22 20:20,299,185,14,0,1028,39.7,990
2018-06-22 20:10,304,185,15,0,1039,39.4,990.2
2018-06-22 20:00,328,195,15,0,1042,39.5,990.3
2018-06-22 19:50,314,222,16,0,1047,39,990.5
2018-06-22 19:40,16,223,15,0,1049,39.2,990.7
2018-06-22 19:30,97,48,15,0,1050,38.5,990.9
2018-06-22 19:20,203,126,15,0,1049,38.1,991.1
2018-06-22 19:10,324,210,16,0,1044,38.3,991.2
2018-06-22 19:00,262,189,16,0,1041,38,991.5
2018-06-22 18:50,301,180,18,0,1031,38.2,991.6
2018-06-22 18:40,15,259,18,0,1019,37.7,991.7
2018-06-22 18:30,81,335,19,0,1010,37.4,991.8
2018-06-22 18:20,97,9,19,0,1001,37.5,992
2018-06-22 18:10,210,87,20,0,984,37.5,992.1
2018-06-22 18:00,193,14,21,0,975,36.1,992.2
2018-06-22 17:50,317,208,21,0,953,36.2,
2018-06-22 17:40,221,141,21,0,934,35.8,992.4
2018-06-22 17:30,321,207,20,0,914,36,992.6
2018-06-22 17:20,305,157,21,0,893,35.6,992.6
2018-06-22 17:10,306,90,22,0,868,35.7,992.7
2018-06-22 17:00,63,3,23,0,845,34.3,992.7
2018-06-22 16:50,174,114,22,0,820,34.7,992.8
2018-06-22 16:40,174,77,23,0,795,34.2,992.8
2018-06-22 16:30,152,97,25,0,765,33.7,992.9
2018-06-22 16:20,140,90,27,0,734,33.7,993
2018-06-22 16:10,96,52,28,0,701,33.7,993
2018-06-22 16:00,166,73,34,0,670,32.3,993
2018-06-22 15:50,101,63,40,0,636,31.7,993.1
2018-06-22 15:40,132,85,43,0,601,31.9,993.1
2018-06-22 15:30,121,67,43,0,568,31.1,993.1
2018-06-22 15:20,103,56,46,0,532,30.6,993.2
2018-06-22 15:10,103,71,49,0,496,30,993.3
2018-06-22 15:00,94,47,51,0,460,29.7,993.4
2018-06-22 14:50,75,49,53,0,424,29.4,993.4
2018-06-22 14:40,79,59,55,0,388,29.1,993.4
2018-06-22 14:30,75,53,58,0,351,28.4,993.3
2018-06-22 14:20,75,51,62,0,315,27.9,993.3
2018-06-22 14:10,79,58,64,0,277,27.3,993.2
2018-06-22 14:00,83,65,65,0,241,26.6,993
2018-06-22 13:50,90,61,67,0,205,26,992.9
2018-06-22 13:40,79,58,67,0,169,25.1,992.8
2018-06-22 13:30,66,50,66,0,136,24.4,992.8
2018-06-22 13:20,77,44,65,0,103,23,992.8
2018-06-22 13:10,105,82,67,0,73,21.6,992.8
2018-06-22 13:00,133,102,73,0,48,21,992.6
2018-06-22 12:50,153,98,73,0,27,20.4,992.5
2018-06-22 12:40,137,57,70,0,12,21,992.4
2018-06-22 12:30,130,22,73,0,3,21.8,992.3
2018-06-22 12:20,9,358,72,0,-1,22.6,992.2
2018-06-22 12:10,17,357,70,0,-1,22.5,992
2018-06-22 12:00,9,347,68,0,-1,22.4,991.9
2018-06-22 11:50,48,355,69,0,-1,22.3,991.9
2018-06-22 11:40,352,332,69,0,-1,22.8,991.9
2018-06-22 11:30,1,348,67,0,-1,23.1,991.8
2018-06-22 11:20,354,344,70,0,-1,22.9,991.7
2018-06-22 11:10,352,345,72,0,-1,22.9,991.7
2018-06-22 11:00,357,347,72,0,-1,22.9,991.6
2018-06-22 10:50,357,340,75,0,-1,22.8,991.5
2018-06-22 10:40,349,330,74,0,-1,22.7,991.6
2018-06-22 10:30,339,325,73,0,-1,22.8,991.5
2018-06-22 10:20,334,326,73,0,-1,23,991.4
2018-06-22 10:10,343,325,75,0,-1,22.8,991.4
2018-06-22 10:00,342,327,68,0,-1,23.4,991.3
2018-06-22 09:50,328,313,71,0,-1,23.3,991.3
2018-06-22 09:40,326,315,70,0,-1,23.1,991.3
2018-06-22 09:30,314,301,74,0,-1,23,991.3
2018-06-22 09:20,351,309,67,0,-1,22.8,991.2
2018-06-22 09:10,0,0,68,0,-1,23.1,991.1
2018-06-22 09:00,0,0,69,0,-1,23.8,991.1
2018-06-22 08:50,291,246,70,0,-1,23.9,991.1
2018-06-22 08:40,243,215,65,0,-1,23.9,991
2018-06-22 08:30,267,244,68,0,-1,23.6,991
2018-06-22 08:20,286,262,68,0,-1,23.5,990.9
2018-06-22 08:10,267,209,64,0,-1,23.8,990.9
2018-06-22 08:00,194,175,67,0,-1,24.1,990.9
2018-06-22 07:50,199,163,66,0,-1,24.1,991
2018-06-22 07:40,190,170,64,0,-1,24.6,990.9
2018-06-22 07:30,177,144,61,0,-1,24.7,990.9
2018-06-22 07:20,143,122,61,0,-1,24.8,990.9
2018-06-22 07:10,174,140,62,0,-1,25,990.9
2018-06-22 07:00,180,158,63,0,-1,25.6,990.9
2018-06-22 06:50,174,155,60,0,-1,25.9,990.9
2018-06-22 06:40,173,163,54,0,-1,26,990.8
2018-06-22 06:30,174,161,50,0,-1,26.1,990.9
2018-06-22 06:20,175,164,47,0,-1,26.3,990.9
2018-06-22 06:10,170,161,44,0,-1,26.4,990.9
2018-06-22 06:00,184,167,42,0,-1,26.6,990.9
2018-06-22 05:50,179,166,42,0,-1,26.5,990.8
2018-06-22 05:40,163,156,39,0,-1,26.9,990.8
2018-06-22 05:30,158,149,39,0,-1,27.1,990.9
2018-06-22 05:20,159,152,37,0,-1,27.1,990.9
2018-06-22 05:10,162,153,36,0,-1,27.2,990.9
2018-06-22 05:00,157,150,34,0,-1,26.9,990.8
2018-06-22 04:50,166,157,30,0,-1,27.2,990.7
2018-06-22 04:40,170,164,28,0,-1,27.7,990.5
2018-06-22 04:30,176,166,28,0,-1,27.8,990.5
2018-06-22 04:20,179,167,27,0,-1,28.1,990.3
2018-06-22 04:10,189,171,25,0,-1,28.9,990.2
2018-06-22 04:00,188,182,23,0,-1,29.7,990
2018-06-22 03:50,190,181,22,0,-1,29.8,990
2018-06-22 03:40,184,176,21,0,-1,30.2,989.9
2018-06-22 03:30,192,181,20,0,-1,30.7,989.8
2018-06-22 03:20,205,183,21,0,-1,31.2,989.7
2018-06-22 03:10,219,200,21,0,-1,32.1,989.5
2018-06-22 03:00,217,196,22,0,-1,32.3,989.3
2018-06-22 02:50,216,197,22,0,-1,32.7,989.2
2018-06-22 02:40,222,203,22,0,-1,33.1,988.9
2018-06-22 02:30,218,202,22,0,0,33.5,988.9
2018-06-22 02:20,213,198,22,0,8,33.7,989.1
2018-06-22 02:10,214,193,21,0,25,34.1,989.2
2018-06-22 02:00,206,186,21,0,49,34.4,989.3
2018-06-22 01:50,207,188,23,0,79,34.8,989.3
2018-06-22 01:40,204,190,22,0,112,35.1,989.3
2018-06-22 01:30,212,189,24,0,145,35.3,989.2
2018-06-22 01:20,205,187,24,0,180,35.6,989.2
2018-06-22 01:10,201,187,25,0,217,35.6,989.2
2018-06-22 01:00,206,185,26,0,254,35.7,989.1
2018-06-22 00:50,222,182,26,0,291,36,989.1
2018-06-22 00:40,214,193,26,0,329,36.2,989.1
2018-06-22 00:30,212,179,27,0,366,36.3,989.1
2018-06-22 00:20,192,175,27,0,404,36.5,989.2
2018-06-22 00:10,208,176,27,0,440,36.9,989.3
2018-06-22 00:00,219,192,27,0,477,37,989.4
2018-06-21 23:50,233,200,27,0,512,37.6,989.4
2018-06-21 23:40,215,196,27,0,548,37.4,989.4
2018-06-21 23:30,231,203,27,0,582,37.6,989.6
2018-06-21 23:20,249,192,27,0,616,37.8,989.7
2018-06-21 23:10,227,198,27,0,648,38.1,989.8
2018-06-21 23:00,234,191,26,0,680,38.2,989.9
2018-06-21 22:50,234,202,26,0,710,38.4,990
2018-06-21 22:40,220,192,25,0,741,38.4,990
2018-06-21 22:30,237,194,25,0,771,38.3,990
2018-06-21 22:20,217,190,24,0,799,38.8,990
2018-06-21 22:10,223,184,24,0,825,38.4,990.2
2018-06-21 22:00,227,185,24,0,848,39,990.2
2018-06-21 21:50,277,199,18,0,877,39.5,990.4
2018-06-21 21:40,231,190,17,0,903,39.6,990.6
2018-06-21 21:30,273,221,17,0,926,39.9,990.8
2018-06-21 21:10,314,213,18,0,962,39.1,991
2018-06-21 21:00,300,182,18,0,973,39.4,991.2
2018-06-21 20:50,269,185,18,0,991,39,991.4
2018-06-21 20:40,254,194,17,0,1007,39.6,991.6
2018-06-21 20:30,278,179,18,0,1014,38.6,991.7
2018-06-21 20:20,272,221,18,0,1031,38.6,992
2018-06-21 20:10,267,218,19,0,1037,38.5,992
2018-06-21 20:00,256,207,19,0,1043,38.3,992.1
2018-06-21 19:50,224,160,20,0,1046,38,992.3
2018-06-21 19:40,214,164,21,0,1049,37.3,992.4
2018-06-21 19:30,232,187,21,0,1050,37.3,992.6
2018-06-21 19:20,281,231,21,0,1046,37.6,992.8
2018-06-21 19:10,249,208,22,0,1041,36.9,992.9
2018-06-21 19:00,266,199,23,0,1036,36.3,993.1
2018-06-21 18:50,335,174,23,0,1030,36.2,
2018-06-21 18:40,236,185,24,0,1020,36.2,993.4
2018-06-21 18:30,228,170,23,0,1014,36.3,993.4
2018-06-21 18:20,309,158,23,0,1002,35.7,993.5
2018-06-21 18:10,258,175,24,0,988,35.9,993.6
2018-06-21 18:00,358,209,24,0,974,35.4,993.7
2018-06-21 17:50,285,153,25,0,954,35,993.9
2018-06-21 17:40,184,125,24,0,936,34.9,993.9
2018-06-21 17:30,229,156,24,0,913,35,994
2018-06-21 17:20,326,134,26,0,888,34.4,994.1
2018-06-21 17:10,13,218,26,0,865,34.1,994.2
2018-06-21 17:00,227,150,28,0,843,33.8,994.1
2018-06-21 16:50,283,175,29,0,816,33.6,994.1
2018-06-21 16:40,328,150,28,0,789,33.2,994.2
2018-06-21 16:30,104,346,28,0,759,33.9,994.3
2018-06-21 16:20,180,346,29,0,729,32.9,994.4
2018-06-21 16:10,253,174,29,0,700,32.6,994.5
2018-06-21 16:00,250,190,31,0,667,32,994.5
2018-06-21 15:50,242,196,32,0,634,31.7,994.6
2018-06-21 15:40,354,199,34,0,599,31.2,994.6
2018-06-21 15:30,308,190,34,0,564,31.1,994.6
2018-06-21 15:20,257,195,36,0,529,30.7,994.7
2018-06-21 15:10,34,219,37,0,493,30.5,994.6
2018-06-21 15:00,228,184,38,0,459,29.9,994.6
2018-06-21 14:50,236,169,40,0,422,29.7,994.5
2018-06-21 14:40,0,0,39,0,385,29.8,994.4
2018-06-21 14:30,52,338,42,0,351,28.7,994.3
2018-06-21 14:20,4,326,43,0,315,27.9,994.3
2018-06-21 14:10,28,358,48,0,277,27.3,994.2
2018-06-21 14:00,2,330,52,0,241,26.5,994.1
2018-06-21 13:50,359,340,55,0,205,25.7,994
2018-06-21 13:40,17,354,57,0,171,24.9,993.8
2018-06-21 13:30,7,349,60,0,137,23.8,993.7
2018-06-21 13:20,11,347,63,0,104,22.9,993.6
2018-06-21 13:10,1,346,66,0,75,22.1,993.5
2018-06-21 13:00,344,332,68,0,49,21.2,993.5
2018-06-21 12:50,342,331,72,0,29,20.5,993.4
2018-06-21 12:40,352,334,78,0,14,20,993.4
2018-06-21 12:30,18,358,77,0,4,19.8,993.4
2018-06-21 12:20,19,348,80,0,-1,19.7,993.3
2018-06-21 12:10,320,303,77,0,-1,20.4,993.2
2018-06-21 12:00,321,318,77,0,-1,20.8,993.2
2018-06-21 11:50,327,322,74,0,-1,20.9,993.1
2018-06-21 11:40,333,327,74,0,-1,21.2,993.2
2018-06-21 11:30,334,326,74,0,-1,21.1,993.2
2018-06-21 11:20,336,327,73,0,-1,21.1,993.1
2018-06-21 11:10,333,326,73,0,-1,21.2,993.1
2018-06-21 11:00,348,324,71,0,-1,21.4,993
2018-06-21 10:50,335,321,70,0,-1,21.2,993
